UTF-8
forstièr|1
(sost.)|forstrièr|forestèr|forestièr|forèsto|forastièr
forstrièr|1
(sost.)|forstièr|forestèr|forestièr|forèsto|forastièr
fortaja|1
(sost.)|fortaɉa|furtaja|furtaɉa|fritaja|fritaɉa|fritada|fritaa|frità
fortaɉa|1
(sost.)|fortaja|furtaja|furtaɉa|fritaja|fritaɉa|fritada|fritaa|frità
fortepian|1
(sost.)|pianofòrte
forteto|1
(aj. kual.)|fortexin
fortexin|1
(aj. kual.)|forteto
fortin|1
(aj. kual.)|fortiño
fortiño|1
(aj. kual.)|fortin
fortuna|1
(sost.)|frotuna|baxa|bađa
fortunin|1
(aj. kual.)|fortunèla|fortunèƚa
fortunèla|1
(aj. kual.)|fortunèƚa|fortunin
fortunèƚa|1
(aj. kual.)|fortunèla|fortunin
forèsto|1
(sost.)|forstrièr|forstièr|forestèr|forestièr|forastièr
forígol|1
(sost.)|forígoƚo|furígol|furígoƚo|taràndola|taràndoƚa
forígoƚo|1
(sost.)|forígol|furígol|furígoƚo|taràndola|taràndoƚa
forónkol|1
(sost.)|forónkoƚo|furónkol|furónkoƚo
forónkoƚo|1
(sost.)|forónkol|furónkol|furónkoƚo
forŧal|1
(sost.)|gal de montaña|gaƚo de montaña|gal de monte|gaƚo de monte|gal forŧèl (masco)|gal forsèl (masco)|gaƚo forsèƚo (masco)|gal sforŧèl (masco)|gal sforsèl (masco)|gaƚo sforsèƚo (masco)|galina forŧèla (masca)|galina forsèla (masca)|gaƚina forsèƚa (masca)|galina sforŧèla (masca)|galina sforsèla (masca)|gaƚina sforsèƚa (masca)|forsal|forsaƚo
forŧana|2
(sost.)|jirardèla|jirardèƚa|ɉirardèla|ɉirardèƚa|forsana|sforŧana|sforsana|jirardèl|jirardèƚo|ɉirardèl|ɉirardèƚo|skorŧiana|skorsiana|sforŧiana|sforsiana|skuarŧiana|skuarsiana
(sost.)|kuajina|kuaɉina|jerardina|ɉerardina|jerardèl|jerardèƚo|ɉerardèl|ɉerardèƚo|realeto|reaƚeto|forsana
forŧin|1
(sost.)|forsin|spago
forŧina|1
(sost.)|forketa|ferúkol|ferúkoƚo|forsina
forŧièr|1
(sost.)|baul|bauƚe|forsièr|forŧièr da viađo|forsièr da viaxo
forŧièr da viađo|1
(sost.)|baul|bauƚe|forŧièr|forsièr|forsièr da viaxo
fosenin|1
(sost.)|fosenígol|fosenígoƚo
fosenígol|1
(sost.)|fosenin|fosenígoƚo
fosenígoƚo|1
(sost.)|fosenin|fosenígol
fotaco|1
(sost.)|baoxo
fotivento|1
(sost.)|fotivènto
fotivènto|1
(sost.)|fotivento
foton|1
(av.)|bexèfo|boada|boar
fotío|1
(sost.)|xgravèra
foxina|1
(sost.)|fuxina
foxir|1
(v.)|fúđer|fúxer|fúxar|fuđir|fuxir|fođir|mokar-sela|mokar-seƚa|bàter-sela|bàter-seƚa|bàtar-sela|bàtar-seƚa
fođir|1
(v.)|fúđer|fúxer|fúxar|fuđir|fuxir|foxir|mokar-sela|mokar-seƚa|bàter-sela|bàter-seƚa|bàtar-sela|bàtar-seƚa
foƚa|1
(sost.)|fola|fòla|fòƚa|baja|baɉa
foƚar|3
(v.)|foleđar|folexar|foƚexar|folar
(sost.)|folar|fular|fuƚar
(v.)|folar|sfoleđar|sfolexar|sfoƚexar
foƚengin|2
(sost.)|sotarol|sotaroƚo|polako|poƚako|strapođo turko|strapoxo turko|folengin
(sost.)|folengin|strapođeto|strapoxeto|pixan|fíxol|fíxoƚo|fíxol de akua dolŧa|fíxol de akua dolsa|fíxoƚo de akua dolsa|fíxol de la piave|fíxoƚo de la piave|fíxoƚo de ƚa piave|kanarol|kanaroƚo|sotarol|sotaroƚo|fíxol kanaròl|fíxoƚo kanaròƚo|sfíxol|sfíxoƚo|fúxol|fúxoƚo
foƚexar|1
(v.)|foleđar|folexar|folar|foƚar
foƚiska|1
(sost.)|faliva|faƚiva|fuliva|fuƚiva|fiantígola|fiantígoƚa|foliska|fuliska|fuƚiska|faliska|faƚiska|bulifa|buƚifa
foƚiñamento|1
(sost.)|foliñamento|foliñamènto|foƚiñamènto|futiñamento|futiñamènto
foƚiñamènto|1
(sost.)|foliñamento|foƚiñamento|foliñamènto|futiñamento|futiñamènto
foɉa|1
(sost.)|fòja|fòɉa|foja
foɉan|1
(aj. kual.)|fojan|inamorà
foɉeta|3
(sost.)|ŧivin|sivin|cuci|kalandrin|kaƚandrin|fojeta|verdexin|ocoboin|tüit
(sost.)|fiorin|kavalarin|kavaƚarin|realeto|reaƚeto|parabierin|fojeta|pavalierin|pavaƚierin|kavalierin grixo|kavaƚierin grixo
(sost.)|rekuajisto|rekuaɉisto|realeto|reaƚeto|fiorin|kavalarin|kavaƚarin|fojeta|pavalierin|pavaƚierin|kavalierin|kavaƚierin|gulielmin|guƚielmin
foɉòla|2
(sost.)|fojòla|fojòƚa|foɉòƚa|skartòŧo|skartòso|fiseta
(sost.)|fojòla|fojòƚa|foɉòƚa|pajòla|pajòƚa|paɉòla|paɉòƚa
foɉòƚa|2
(sost.)|fojòla|fojòƚa|foɉòla|skartòŧo|skartòso|fiseta
(sost.)|fojòla|fojòƚa|foɉòla|pajòla|pajòƚa|paɉòla|paɉòƚa
fra|1
(prep.)|enfrà|infra
frabalado|1
(sost.)|falbalada|falbalaa|falbalà|falbaƚada|falbaƚaa|falbaƚà|falpalada|falpalaa|falpalà|falpaƚada|falpaƚaa|falpaƚà|frabalao|frabalà|frabaƚado|frabaƚao|frabaƚà
frabalao|1
(sost.)|falbalada|falbalaa|falbalà|falbaƚada|falbaƚaa|falbaƚà|falpalada|falpalaa|falpalà|falpaƚada|falpaƚaa|falpaƚà|frabalado|frabalà|frabaƚado|frabaƚao|frabaƚà
frabalà|1
(sost.)|falbalada|falbalaa|falbalà|falbaƚada|falbaƚaa|falbaƚà|falpalada|falpalaa|falpalà|falpaƚada|falpaƚaa|falpaƚà|frabalado|frabalao|frabaƚado|frabaƚao|frabaƚà
frabaƚado|1
(sost.)|falbalada|falbalaa|falbalà|falbaƚada|falbaƚaa|falbaƚà|falpalada|falpalaa|falpalà|falpaƚada|falpaƚaa|falpaƚà|frabalado|frabalao|frabalà|frabaƚao|frabaƚà
frabaƚao|1
(sost.)|falbalada|falbalaa|falbalà|falbaƚada|falbaƚaa|falbaƚà|falpalada|falpalaa|falpalà|falpaƚada|falpaƚaa|falpaƚà|frabalado|frabalao|frabalà|frabaƚado|frabaƚà
frabaƚà|1
(sost.)|falbalada|falbalaa|falbalà|falbaƚada|falbaƚaa|falbaƚà|falpalada|falpalaa|falpalà|falpaƚada|falpaƚaa|falpaƚà|frabalado|frabalao|frabalà|frabaƚado|frabaƚao
frabikador|1
(sost.)|fabrikador|fabrikaor|frabikaor
frabikaor|1
(sost.)|fabrikador|fabrikaor|frabikador
frabikar|1
(v.)|fabrikar
fradeleto|1
(sost.)|fradeƚeto|fradelin|fradeƚin
fradelin|1
(sost.)|fradeleto|fradeƚeto|fradeƚin
fradeƚeto|1
(sost.)|fradeleto|fradelin|fradeƚin
fradeƚin|1
(sost.)|fradeleto|fradeƚeto|fradelin
frador|1
(sost.)|sfredura|sfreura|rafredor|sfredor|sferdor|fredor|sfredida|sfredía|sfredimento
fradèl|1
(sost.)|fradèƚo|fardièl|fardièƚo|fardèl|fardèƚo|fraèl|fraèƚo|frèl|frèƚo|frar
fradèƚo|1
(sost.)|fradèl|fardièl|fardièƚo|fardèl|fardèƚo|fraèl|fraèƚo|frèl|frèƚo|frar
fraga|1
(sost.)|fràgola|fràgoƚa
fraima|1
(sost. pròp.)|ferdima|fardima|farnima|fredima|frima
fraimal|1
(aj. kual.)|fardimal|fardimaƚe|fraimaƚe|farnimal|farnimaƚe|frimal|frimaƚe
fraimaƚe|1
(aj. kual.)|fardimal|fardimaƚe|fraimal|farnimal|farnimaƚe|frimal|frimaƚe
frainténdar|1
(v.)|frainténder|strainténder|strainténdar|stranténder|stranténdar|sorinténder|sorinténdar
frainténder|1
(v.)|frainténdar|strainténder|strainténdar|stranténder|stranténdar|sorinténder|sorinténdar
frajar|1
(v.)|fraɉar|xguaŧar|xguasar
frajèl|2
(sost.)|flađèl|flaxèl|flaxèƚo|flajèl|flajèƚo|flaɉèl|flaɉèƚo|frajèƚo|fraɉèl|fraɉèƚo
(sost.)|fúlmen|fúlmine|flajèl|flajèƚo|flaɉèl|flaɉèƚo|frajèƚo|fraɉèl|fraɉèƚo|furor
frajèƚo|2
(sost.)|flađèl|flaxèl|flaxèƚo|flajèl|flajèƚo|flaɉèl|flaɉèƚo|frajèl|fraɉèl|fraɉèƚo
(sost.)|fúlmen|fúlmine|flajèl|flajèƚo|flaɉèl|flaɉèƚo|frajèl|fraɉèl|fraɉèƚo|furor
frakar|1
(v.)|fraxar
frakariola|1
(sost.)|pesarol|pesaroƚo|pesaròl|pesaròƚo|pesariol|pesarioƚo|pesariòl|pesariòƚo|frakarola|frakaroƚa|frakaròla|frakaròƚa|frakarioƚa|frakariòla|frakariòƚa
frakarioƚa|1
(sost.)|pesarol|pesaroƚo|pesaròl|pesaròƚo|pesariol|pesarioƚo|pesariòl|pesariòƚo|frakarola|frakaroƚa|frakaròla|frakaròƚa|frakariola|frakariòla|frakariòƚa
frakariòla|1
(sost.)|pesarol|pesaroƚo|pesaròl|pesaròƚo|pesariol|pesarioƚo|pesariòl|pesariòƚo|frakarola|frakaroƚa|frakaròla|frakaròƚa|frakariola|frakarioƚa|frakariòƚa
frakariòƚa|1
(sost.)|pesarol|pesaroƚo|pesaròl|pesaròƚo|pesariol|pesarioƚo|pesariòl|pesariòƚo|frakarola|frakaroƚa|frakaròla|frakaròƚa|frakariola|frakarioƚa|frakariòla
frakarola|1
(sost.)|pesarol|pesaroƚo|pesaròl|pesaròƚo|pesariol|pesarioƚo|pesariòl|pesariòƚo|frakaroƚa|frakaròla|frakaròƚa|frakariola|frakarioƚa|frakariòla|frakariòƚa
frakaroƚa|1
(sost.)|pesarol|pesaroƚo|pesaròl|pesaròƚo|pesariol|pesarioƚo|pesariòl|pesariòƚo|frakarola|frakaròla|frakaròƚa|frakariola|frakarioƚa|frakariòla|frakariòƚa
frakaròla|1
(sost.)|pesarol|pesaroƚo|pesaròl|pesaròƚo|pesariol|pesarioƚo|pesariòl|pesariòƚo|frakarola|frakaroƚa|frakaròƚa|frakariola|frakarioƚa|frakariòla|frakariòƚa
frakaròƚa|1
(sost.)|pesarol|pesaroƚo|pesaròl|pesaròƚo|pesariol|pesarioƚo|pesariòl|pesariòƚo|frakarola|frakaroƚa|frakaròla|frakariola|frakarioƚa|frakariòla|frakariòƚa
frakasar|1
(v.)|sfrakasar
frakaso|1
(sost.)|bagordo
frakasè|1
(sost.)|frikasè|frikasò
frako|1
(sost.)|furegòto|petenòto|roxada|roxaa|roxà
fraldo|1
(sost.)|fròde
framéter|1
(v.)|traméter
franboé|1
(sost.)|franbúa
franbúa|1
(sost.)|franboé
frandígolo|1
(sost.)|frondígolo|frondígoƚo|frandígoƚo
frandígoƚo|1
(sost.)|frondígolo|frondígoƚo|frandígolo
franfuñar|1
(v.)|rumegar|rumigar|bixegar|xbixegar|bixigar|xbixigar|rumar|fruñar|sfruñar|fanfruñar|stranfruñar|fanfuñar|futiñar|furegar|furigar|sfuregar|furfar|xgarujar|xgaruɉar|xgarucar|ruskar|tanbaskar|tanbarar|intanbarar|torigar|borir|fraŧar|frasar|sfraŧar|sfrasar|tinpanar|tanpanar
franguèl de la neve|1
(sost.)|finko bianko|finko de montaña|finko de la neve|finko de ƚa neve|franguèƚo de ƚa neve|talòko bianko|taƚòko bianko
franguèƚo de ƚa neve|1
(sost.)|finko bianko|finko de montaña|finko de la neve|finko de ƚa neve|franguèl de la neve|talòko bianko|taƚòko bianko
frankasion|1
(sost.)|frankaŧion|amortiđaŧion|amortixasion
frankaŧion|1
(sost.)|frankasion|amortiđaŧion|amortixasion
frankolin|1
(sost.)|frankoƚin|gal selvàdego|gaƚo selvàdego
frankoƚin|1
(sost.)|frankolin|gal selvàdego|gaƚo selvàdego
franseska|1
(sost. pròp.)|franŧeska|keka
franseskin|1
(sost. pròp.)|franŧeskin|ŧeskin|seskin|ŧieskin|sieskin|kekin
franseskina|1
(sost. pròp.)|franŧeskina|ŧeskina|seskina|ŧieskina|sieskina|kekina
fransesko|1
(sost. pròp.)|franŧesko|ŧiesko|siesko|keko|keki
fransoxar|1
(v.)|franŧoxar|infranŧoxar|infransoxar
franségol|1
(sost.)|fionba|fionda|frónbola|frónboƚa|franségoƚo
franségoƚo|1
(sost.)|fionba|fionda|frónbola|frónboƚa|franségol
frantumar|1
(v.)|sfrantumar|far in frégole|far in frégoƚe
franŧeska|1
(sost. pròp.)|franseska|keka
franŧeskin|1
(sost. pròp.)|franseskin|ŧeskin|seskin|ŧieskin|sieskin|kekin
franŧeskina|1
(sost. pròp.)|franseskina|ŧeskina|seskina|ŧieskina|sieskina|kekina
franŧesko|1
(sost. pròp.)|fransesko|ŧiesko|siesko|keko|keki
franŧoxar|1
(v.)|fransoxar|infranŧoxar|infransoxar
frapa|1
(sost.)|ravo|rao|rava|rapa|erbarava
frapador|1
(sost.)|inkatijon|inkatiɉon|intrigon|rovijon|roviɉon|ruvijon|ruviɉon|ingarbujon|ingarbuɉon|inpiantador|fufiñon|fafuñon|fanfuñon|fanfruñon
frapar|1
(v.)|frapiñar
frapiñar|1
(v.)|frapar
frapolar|1
(v.)|frapoƚar|infrapolar|infrapoƚar|sfrapolar|sfrapoƚar|infrapolir|infrapoƚir|frapuñar
frapoƚar|1
(v.)|frapolar|infrapolar|infrapoƚar|sfrapolar|sfrapoƚar|infrapolir|infrapoƚir|frapuñar
frapuñar|1
(v.)|frapolar|frapoƚar|infrapolar|infrapoƚar|sfrapolar|sfrapoƚar|infrapolir|infrapoƚir
frar|1
(sost.)|fradèl|fradèƚo|fardièl|fardièƚo|fardèl|fardèƚo|fraèl|fraèƚo|frèl|frèƚo
fraròtol|2
(sost.)|fraròtoƚo|paruŧolòto|parusolòto|parusoƚòto
(sost.)|fratin|ŧinŧiribin|sinsiribin|paruŧolin|parusolin|parusoƚin|fraròtoƚo
fraròtoƚo|2
(sost.)|fraròtol|paruŧolòto|parusolòto|parusoƚòto
(sost.)|fratin|ŧinŧiribin|sinsiribin|paruŧolin|parusolin|parusoƚin|fraròtol
frasar|1
(v.)|rumegar|rumigar|bixegar|xbixegar|bixigar|xbixigar|rumar|fruñar|sfruñar|fanfruñar|stranfruñar|fanfuñar|franfuñar|futiñar|furegar|furigar|sfuregar|furfar|xgarujar|xgaruɉar|xgarucar|ruskar|tanbaskar|tanbarar|intanbarar|torigar|borir|fraŧar|sfraŧar|sfrasar|tinpanar|tanpanar
frasascòxi|1
(sost.)|fraŧascòxi|fraŧa–scòxi|frasa–scòxi|xgrafascòxi|xgrafa–scòxi
frasa–scòxi|1
(sost.)|fraŧascòxi|frasascòxi|fraŧa–scòxi|xgrafascòxi|xgrafa–scòxi
fraska|1
(sost.)|froska
fraskexar|1
(v.)|fraskeđar|froskeđar|froskexar
fraskeđar|1
(v.)|fraskexar|froskeđar|froskexar
frasora|1
(sost.)|fersora|farsora|falsora|fersura|farsura|fresora|fresura|frisora|frisoria|frisura|frisórïo|frisóreo|paèla|paèƚa
fratin|1
(sost.)|ŧinŧiribin|sinsiribin|paruŧolin|parusolin|parusoƚin|fraròtol|fraròtoƚo
fratixar|1
(v.)|fratiđar|mastegar|rioxegar|roxegar
fratiđar|1
(v.)|fratixar|mastegar|rioxegar|roxegar
fravo|1
(sost.)|favro|fàver|fàvaro
fraxa|1
(sost.)|fraxina
fraxar|1
(v.)|frakar
fraxina|1
(sost.)|fraxa
fraxèle|1
(av.)|fraxèƚe|sfraxèle|sfraxèƚe|frégole|frégoƚe
fraxèƚe|1
(av.)|fraxèle|sfraxèle|sfraxèƚe|frégole|frégoƚe
fraèl|1
(sost.)|fradèl|fradèƚo|fardièl|fardièƚo|fardèl|fardèƚo|fraèƚo|frèl|frèƚo|frar
fraèƚo|1
(sost.)|fradèl|fradèƚo|fardièl|fardièƚo|fardèl|fardèƚo|fraèl|frèl|frèƚo|frar
frañòkola|2
(sost.)|xlepaŧa|xlepasa|xbèrla|mostaŧon|mostason|kalòfa|kaƚòfa|skopelòto|skopeƚòto|skòpola|skòpoƚa|skapelòto|skapeƚòto|skàpol|skàpoƚo|scafa|scafo|scafon|scafaŧon|scafason|scafòto|skopaŧon|skopason|garòfol|garòfoƚo|garófol|garófoƚo|xberlòto|xberlon|xlepon|xberlaŧo|xberlaso|gajòfa|gaɉòfa|frañòkoƚa
(sost.)|friñòkola|friñòkoƚa|frañòkoƚa|ferñòkola|ferñòkoƚa|farñòkola|farñòkoƚa
frañòkoƚa|2
(sost.)|xlepaŧa|xlepasa|xbèrla|mostaŧon|mostason|kalòfa|kaƚòfa|skopelòto|skopeƚòto|skòpola|skòpoƚa|skapelòto|skapeƚòto|skàpol|skàpoƚo|scafa|scafo|scafon|scafaŧon|scafason|scafòto|skopaŧon|skopason|garòfol|garòfoƚo|garófol|garófoƚo|xberlòto|xberlon|xlepon|xberlaŧo|xberlaso|gajòfa|gaɉòfa|frañòkola
(sost.)|friñòkola|friñòkoƚa|frañòkola|ferñòkola|ferñòkoƚa|farñòkola|farñòkoƚa
fraúskola|1
(sost.)|fràskola|fràskoƚa|fraúskoƚa
fraúskoƚa|1
(sost.)|fràskola|fràskoƚa|fraúskola
fraŧar|1
(v.)|rumegar|rumigar|bixegar|xbixegar|bixigar|xbixigar|rumar|fruñar|sfruñar|fanfruñar|stranfruñar|fanfuñar|franfuñar|futiñar|furegar|furigar|sfuregar|furfar|xgarujar|xgaruɉar|xgarucar|ruskar|tanbaskar|tanbarar|intanbarar|torigar|borir|frasar|sfraŧar|sfrasar|tinpanar|tanpanar
fraŧascòxi|1
(sost.)|frasascòxi|fraŧa–scòxi|frasa–scòxi|xgrafascòxi|xgrafa–scòxi
fraŧa–scòxi|1
(sost.)|fraŧascòxi|frasascòxi|frasa–scòxi|xgrafascòxi|xgrafa–scòxi
fraɉar|1
(v.)|frajar|xguaŧar|xguasar
fraɉèl|2
(sost.)|flađèl|flaxèl|flaxèƚo|flajèl|flajèƚo|flaɉèl|flaɉèƚo|frajèl|frajèƚo|fraɉèƚo
(sost.)|fúlmen|fúlmine|flajèl|flajèƚo|flaɉèl|flaɉèƚo|frajèl|frajèƚo|fraɉèƚo|furor
fraɉèƚo|2
(sost.)|flađèl|flaxèl|flaxèƚo|flajèl|flajèƚo|flaɉèl|flaɉèƚo|frajèl|frajèƚo|fraɉèl
(sost.)|fúlmen|fúlmine|flajèl|flajèƚo|flaɉèl|flaɉèƚo|frajèl|frajèƚo|fraɉèl|furor
fredima|1
(sost. pròp.)|ferdima|fardima|farnima|fraima|frima
fredo|1
(aj. kual.)|ferdo
fredoleso|1
(aj. kual.)|fredoleŧo|fredoƚeso|sfredoleŧo|sfredoleso|sfredoƚeso|sfredoloxo|sfredoƚoxo
fredoleŧo|1
(aj. kual.)|fredoleso|fredoƚeso|sfredoleŧo|sfredoleso|sfredoƚeso|sfredoloxo|sfredoƚoxo
fredor|1
(sost.)|sfredura|sfreura|rafredor|sfredor|sferdor|frador|sfredida|sfredía|sfredimento
fredoƚeso|1
(aj. kual.)|fredoleŧo|fredoleso|sfredoleŧo|sfredoleso|sfredoƚeso|sfredoloxo|sfredoƚoxo
fregadona|1
(aj. kual.)|fregona
fregador|1
(sost.)|frotador
fregar|1
(v.)|furbir|frubir|frubar|forbir|frobir
fregata|1
(sost.)|markàndola|markàndoƚa|stril|striƚo
fregenin|1
(av.)|momentin|ninin|flado|fiado|fiao|fià|fiatin|fiantin|fietin|scanta|scanto|scantin|scantineta|cantin|síliba|skàola|skàoƚa|toketo|toketin|frégol|frégoƚo|fregolin|fregoƚin|tantin|tantèrul|tantèruƚo|tantèrol|tantèroƚo|xjensa|xɉensa|xñinsa|xñèxola|xñèxoƚa|xñifa|joŧetin|ɉoŧetin|josetin|ɉosetin|deolin|deoƚin|spuo|scupo|síƚiba
fregolin|1
(av.)|momentin|ninin|flado|fiado|fiao|fià|fiatin|fiantin|fietin|scanta|scanto|scantin|scantineta|cantin|síliba|skàola|skàoƚa|toketo|toketin|fregenin|frégol|frégoƚo|fregoƚin|tantin|tantèrul|tantèruƚo|tantèrol|tantèroƚo|xjensa|xɉensa|xñinsa|xñèxola|xñèxoƚa|xñifa|joŧetin|ɉoŧetin|josetin|ɉosetin|deolin|deoƚin|spuo|scupo|síƚiba
fregoloxo|1
(aj. kual.)|sfarinoxo|sfregoloxo|sfregoƚoxo|fregoƚoxo
fregona|1
(aj. kual.)|fregadona
fregoƚin|1
(av.)|momentin|ninin|flado|fiado|fiao|fià|fiatin|fiantin|fietin|scanta|scanto|scantin|scantineta|cantin|síliba|skàola|skàoƚa|toketo|toketin|fregenin|frégol|frégoƚo|fregolin|tantin|tantèrul|tantèruƚo|tantèrol|tantèroƚo|xjensa|xɉensa|xñinsa|xñèxola|xñèxoƚa|xñifa|joŧetin|ɉoŧetin|josetin|ɉosetin|deolin|deoƚin|spuo|scupo|síƚiba
fregoƚoxo|1
(aj. kual.)|sfarinoxo|sfregoloxo|sfregoƚoxo|fregoloxo
fremo|1
(aj. kual.)|fermo
fren|1
(sost.)|sarador|saraor|xlàif
frenexía|1
(sost.)|farnaxía
fresa|1
(sost.)|saɉita|freŧa|ferŧa|fersa|dardo
freskúxen|1
(sost.)|rubana|freskúđen|freskúxene|latume|ƚatume
freskúxene|1
(sost.)|rubana|freskúđen|freskúxen|latume|ƚatume
freskúđen|1
(sost.)|rubana|freskúxen|freskúxene|latume|ƚatume
fresora|1
(sost.)|fersora|farsora|falsora|fersura|farsura|frasora|fresura|frisora|frisoria|frisura|frisórïo|frisóreo|paèla|paèƚa
fresura|1
(sost.)|fersora|farsora|falsora|fersura|farsura|fresora|frasora|frisora|frisoria|frisura|frisórïo|frisóreo|paèla|paèƚa
freul|1
(sost. pròp.)|freuƚi|frïul|frïuƚi|furlania
freuƚi|1
(sost. pròp.)|freul|frïul|frïuƚi|furlania
freve|1
(sost.)|fièvera|fièvra|frève|févera|févara|fiévera|fiévara|fievra|féara|fèvre
freveta|1
(sost.)|fevereta|fevareta|fievereta|fievareta|fievreta|feareta|fevreta|nèsa
frevon|1
(sost.)|feveron|fievaron|fievron
freña|1
(sost.)|friña
freŧa|1
(sost.)|saɉita|fresa|ferŧa|fersa|dardo
frigorin|1
(sost.)|xverđelin|xverxelin|xverxeƚin|xverđarin|xverxarin|verđarin|verxarin|verđelin|verxelin|verxeƚin|xgarđolin|xgarxolin|xgarxoƚin|xverđolin|xverxolin|xverxoƚin|friđarin|frixarin|sfriđarin|sfrixarin|verdolin|verdoƚin
frikasè|1
(sost.)|frikasò|frakasè
frikasò|1
(sost.)|frikasè|frakasè
frima|1
(sost. pròp.)|ferdima|fardima|farnima|fredima|fraima
frimal|1
(aj. kual.)|fardimal|fardimaƚe|fraimal|fraimaƚe|farnimal|farnimaƚe|frimaƚe
frimaƚe|1
(aj. kual.)|fardimal|fardimaƚe|fraimal|fraimaƚe|farnimal|farnimaƚe|frimal
frisa|2
(sost.)|sòsol|sòsoƚo|friŧa
(sost.)|frixolin|frixoƚin
frisora|1
(sost.)|fersora|farsora|falsora|fersura|farsura|fresora|frasora|fresura|frisoria|frisura|frisórïo|frisóreo|paèla|paèƚa
frisoria|1
(sost.)|fersora|farsora|falsora|fersura|farsura|fresora|frasora|fresura|frisora|frisura|frisórïo|frisóreo|paèla|paèƚa
frisura|1
(sost.)|fersora|farsora|falsora|fersura|farsura|fresora|frasora|fresura|frisora|frisoria|frisórïo|frisóreo|paèla|paèƚa
frisóreo|1
(sost.)|fersora|farsora|falsora|fersura|farsura|fresora|frasora|fresura|frisora|frisoria|frisura|frisórïo|paèla|paèƚa
frisórïo|1
(sost.)|fersora|farsora|falsora|fersura|farsura|fresora|frasora|fresura|frisora|frisoria|frisura|frisóreo|paèla|paèƚa
fritaa|1
(sost.)|fortaja|fortaɉa|furtaja|furtaɉa|fritaja|fritaɉa|fritada|frità
fritada|1
(sost.)|fortaja|fortaɉa|furtaja|furtaɉa|fritaja|fritaɉa|fritaa|frità
fritaja|1
(sost.)|fortaja|fortaɉa|furtaja|furtaɉa|fritaɉa|fritada|fritaa|frità
fritaɉa|1
(sost.)|fortaja|fortaɉa|furtaja|furtaɉa|fritaja|fritada|fritaa|frità
fritegar|1
(v.)|fríđer|fríxer|fríxar|desfríđer|desfríxer
frità|1
(sost.)|fortaja|fortaɉa|furtaja|furtaɉa|fritaja|fritaɉa|fritada|fritaa
frixarin|1
(sost.)|xverđelin|xverxelin|xverxeƚin|xverđarin|xverxarin|verđarin|verxarin|verđelin|verxelin|verxeƚin|xgarđolin|xgarxolin|xgarxoƚin|xverđolin|xverxolin|xverxoƚin|friđarin|sfriđarin|sfrixarin|frigorin|verdolin|verdoƚin
frixelin|1
(sost.)|friđelin|frixeƚin|friđilin|frixilin|frixiƚin|sfređelin|sfrexelin|sfrexeƚin
frixeƚin|1
(sost.)|friđelin|frixelin|friđilin|frixilin|frixiƚin|sfređelin|sfrexelin|sfrexeƚin
frixilin|1
(sost.)|friđelin|frixelin|frixeƚin|friđilin|frixiƚin|sfređelin|sfrexelin|sfrexeƚin
frixiƚin|1
(sost.)|friđelin|frixelin|frixeƚin|friđilin|frixilin|sfređelin|sfrexelin|sfrexeƚin
frixolin|1
(sost.)|frisa|frixoƚin
frixon|1
(sost.)|sfrixon
frixon da i fioketi|1
(sost.)|gàrol|gàroƚo|gàrul de boèmia|gàruƚo de boèmia
frixopin|1
(aj. kual.)|pïocin
frixoƚin|1
(sost.)|frisa|frixolin
frièl|1
(sost.)|frièƚo|firièl|firièƚo|baston da bàter el formento|baston da bàtar el formento
frièƚo|1
(sost.)|frièl|firièl|firièƚo|baston da bàter el formento|baston da bàtar el formento
friña|1
(sost.)|freña
friñar|1
(v.)|sufriñar|loinar|ƚoinar|ñolar|ñoƚar
friñòkola|1
(sost.)|friñòkoƚa|frañòkola|frañòkoƚa|ferñòkola|ferñòkoƚa|farñòkola|farñòkoƚa
friñòkoƚa|1
(sost.)|friñòkola|frañòkola|frañòkoƚa|ferñòkola|ferñòkoƚa|farñòkola|farñòkoƚa
friđarin|1
(sost.)|xverđelin|xverxelin|xverxeƚin|xverđarin|xverxarin|verđarin|verxarin|verđelin|verxelin|verxeƚin|xgarđolin|xgarxolin|xgarxoƚin|xverđolin|xverxolin|xverxoƚin|frixarin|sfriđarin|sfrixarin|frigorin|verdolin|verdoƚin
friđelin|1
(sost.)|frixelin|frixeƚin|friđilin|frixilin|frixiƚin|sfređelin|sfrexelin|sfrexeƚin
friđilin|1
(sost.)|friđelin|frixelin|frixeƚin|frixilin|frixiƚin|sfređelin|sfrexelin|sfrexeƚin
friŧa|1
(sost.)|sòsol|sòsoƚo|frisa
frobir|1
(v.)|furbir|frubir|frubar|forbir|fregar
froda|1
(sost.)|fodra
fromajo|1
(sost.)|kaxo|formajo|formaɉo|fromaɉo|formaxo|mamajo (inf.)|mamaɉo (inf.)
fromaɉo|1
(sost.)|kaxo|formajo|formaɉo|fromajo|formaxo|mamajo (inf.)|mamaɉo (inf.)
fromento|1
(sost.)|formento|formènto|fromènto
fromiga|1
(sost.)|formiga|formígola|formígoƚa|farmígola|farmígoƚa
fromènto|1
(sost.)|formento|formènto|fromento
fronbolon|1
(sost.)|fronboƚon|kabolon|kaboƚon|kabalon|kabaƚon|kabulon|kabuƚon
fronboƚon|1
(sost.)|fronbolon|kabolon|kaboƚon|kabalon|kabaƚon|kabulon|kabuƚon
frondígolo|1
(sost.)|frondígoƚo|frandígolo|frandígoƚo
frondígoƚo|1
